"[9, 9, 0, 3]",-0.21839717330916142,-0.8586183384070248
"[9, 9, 1, 0]",0.0,-0.23629603582150716
"[9, 9, 1, 1]",0.0,-0.26802914006253364
"[9, 9, 1, 2]",0.0,-0.46016878588739485
"[9, 9, 1, 3]",-0.1022020940203576,-0.61913792933156
"[9, 9, 0, 0]",0.0,-0.15771967773261591
"[9, 9, 0, 1]",0.0,-0.1798328041122517
"[9, 9, 0, 2]",0.0,-0.5125716415619467
"[9, 8, 0, 2]",0.0,-0.33973501980370574
"[9, 7, 0, 3]",-0.1509745551827143,-0.5760319958774148
"[9, 6, 1, 0]",0.0,-0.15678957799953974
"[9, 5, 1, 1]",0.0,-0.17182996874402356
"[9, 4, 1, 2]",0.0,-0.37102491679812155
"[9, 3, 1, 3]",-0.10714506143765631,-0.40745775448626587
"[9, 2, 0, 0]",0.0,-0.30105429263744
"[9, 1, 0, 1]",0.0,-0.5340791770451347
"[8, 0, 0, 2]",0.0,-1.600677369517607
"[7, 9, 0, 3]",-0.26114790195811516,-0.6236009777492607
"[6, 9, 1, 0]",0.0,-0.27317390957793464
"[5, 9, 1, 1]",0.0,-0.272010565925231
"[4, 9, 1, 2]",0.0,-0.20756196430875096
"[3, 9, 1, 3]",-1.9086515234040774e-08,-0.5685812053689062
"[2, 9, 0, 0]",0.0,-0.25936206810588885
"[1, 9, 0, 1]",0.0,-0.287686383233425
"[0, 9, 0, 2]",0.0,-0.48078177285313833
"[9, 8, 0, 0]",0.0,-0.5219452570426868
"[9, 7, 0, 1]",0.0,-0.5051172834923386
"[9, 6, 0, 2]",0.0,-0.5407764579833466
"[9, 5, 0, 3]",-0.027456017011782546,-0.7546969668543869
"[9, 4, 1, 0]",0.0,-0.0559763014298591
"[9, 3, 1, 1]",0.0,-0.05710328576701032
"[9, 2, 1, 2]",0.0,-0.27871927542363384
"[9, 1, 1, 3]",-0.17470360513034208,-0.4256644769612893
"[9, 0, 0, 0]",0.0,-1.3874016093921582
"[9, 8, 0, 3]",-0.12020945416642641,-0.4892235767369632
"[9, 7, 1, 0]",0.0,-0.12022562099240627
"[9, 6, 1, 1]",0.0,-0.10006748773890237
"[9, 5, 1, 2]",0.0,-0.2133510406922741
"[9, 4, 1, 3]",-0.05236263440010968,-0.29457860631077315
"[9, 3, 0, 0]",0.0,-0.3433764298837562
"[9, 2, 0, 1]",0.0,-0.3582615685688999
"[9, 1, 0, 2]",0.0,-1.6780632273452654
"[9, 0, 0, 3]",-1.1733897545894203,-1.871950088346729
"[9, 2, 1, 3]",-0.2598208736855844,-0.5232580670654066
"[9, 1, 0, 0]",0.0,-0.3574592651107273
"[9, 0, 0, 1]",0.0,-1.4097747813711308
"[9, 0, 1, 0]",0.0,-1.0538006586319577
"[9, 0, 1, 1]",0.0,-0.9298017198623628
"[9, 0, 1, 2]",0.0,-0.9783990319247426
"[9, 0, 1, 3]",-0.07375962481552206,-0.7917137549530412
"[8, 5, 0, 3]",-0.36412646075576205,-0.5380674207506371
"[7, 4, 0, 3]",-0.22877283759320008,-0.6174610518337039
"[6, 3, 0, 3]",-0.0963983805798046,-0.44079397949293353
"[5, 2, 0, 3]",-0.0870227936131739,-0.2727030505292623
"[4, 1, 1, 0]",0.0,-0.16149573173282641
"[3, 0, 1, 1]",0.0,-0.7717457487186044
"[2, 0, 1, 2]",0.0,-0.9090565001339175
"[1, 0, 1, 3]",-0.08378570304845981,-1.3968927065629466
"[0, 9, 0, 0]",0.0,-0.0025465736907634923
"[8, 9, 0, 0]",0.0,-0.20899872980785095
"[7, 9, 0, 1]",0.0,-0.282884402609245
"[6, 9, 0, 2]",0.0,-0.5455782582072216
"[5, 9, 0, 3]",-0.25813577615124705,-0.5945213083935091
"[4, 9, 1, 0]",0.0,-0.2799276524565778
"[3, 9, 1, 1]",0.0,-0.23697240906648936
"[2, 9, 1, 2]",0.0,-0.3749374237060604
"[1, 9, 1, 3]",-0.06543531702815804,-1.2594446513061968
"[0, 9, 1, 3]",-1.1431276416377714,-2.507665934686469
"[1, 9, 0, 0]",0.0,-0.6496985839021552
"[0, 9, 0, 1]",0.0,-0.6213824467039643
"[9, 6, 0, 3]",-0.40992341052029874,-0.5441502474486313
"[9, 5, 1, 0]",0.0,-0.4099332780967914
"[9, 4, 1, 1]",0.0,-0.3451153562039853
"[9, 3, 1, 2]",0.0,-0.5635702013968035
"[9, 0, 0, 2]",0.0,-1.798299732211131
"[9, 1, 0, 3]",-0.829055498025628,-1.6517248750906264
"[9, 8, 1, 0]",0.0,-0.035346289863743656
"[9, 7, 1, 1]",0.0,-0.03583902567977001
"[9, 6, 1, 2]",0.0,-0.3476113309820236
"[9, 5, 1, 3]",-0.13599083579016744,-0.36426690254901173
"[9, 4, 0, 0]",0.0,-0.3264613270006166
"[9, 3, 0, 1]",0.0,-0.4103792943158831
"[8, 2, 0, 2]",0.0,-0.8726025172526796
"[7, 1, 0, 3]",-0.5653962520971658,-1.1448271700456218
"[6, 0, 1, 0]",0.0,-0.6773435045507535
"[5, 0, 1, 1]",0.0,-0.523543858184353
"[4, 0, 1, 2]",0.0,-0.5115133628885501
"[3, 0, 1, 3]",-0.1011285858956594,-0.5290515121574656
"[8, 4, 1, 2]",0.0,-0.016206715047956115
"[7, 3, 1, 3]",0.0,-0.0531441
"[6, 2, 0, 0]",0.0,-0.04478652447675614
"[5, 1, 0, 1]",0.0,-0.20803804182205332
"[4, 0, 0, 2]",0.0,-1.3954202530346849
"[3, 9, 0, 3]",-0.38719140800660845,-0.6446284065289422
"[2, 9, 1, 0]",0.0,-0.4365538127427777
"[1, 9, 1, 1]",0.0,-0.42630733108643254
"[0, 9, 1, 2]",0.0,-2.4806489065231787
"[8, 9, 0, 3]",-0.14449808366309572,-0.8783754327067579
"[6, 9, 0, 3]",-0.27113126262127707,-0.8949034038153091
"[1, 8, 1, 3]",-0.18551500540966165,-0.4976610402298081
"[0, 7, 1, 3]",-1.0701916774932065,-2.3771240546979207
"[9, 6, 0, 0]",0.0,-0.4527422452816831
"[9, 5, 0, 1]",0.0,-0.4416551262874659
"[9, 4, 0, 2]",0.0,-0.6063362656164424
"[9, 3, 0, 3]",-0.20758827339343444,-0.4237149583008858
"[9, 2, 1, 0]",0.0,-0.17495801746644898
"[9, 1, 1, 1]",0.0,-0.176150473154422
"[8, 9, 0, 1]",0.0,-0.43742247723004685
"[7, 9, 0, 2]",0.0,-0.718168315883953
"[5, 9, 1, 0]",0.0,-0.2718001332122124
"[4, 9, 1, 1]",0.0,-0.27832489618484635
"[3, 9, 1, 2]",0.0,-0.3110978403172625
"[2, 9, 1, 3]",-0.010827856902787786,-0.5647745840298364
"[9, 8, 1, 2]",0.0,-0.5969871431412619
"[9, 7, 1, 3]",-0.3111867992709624,-0.5917479850115575
"[9, 6, 1, 3]",-0.10878046885889163,-0.4407753596775809
"[9, 5, 0, 0]",0.0,-0.37081283572475965
"[9, 4, 0, 1]",0.0,-0.3172791747747668
"[9, 3, 0, 2]",0.0,-0.4699679350155886
"[9, 2, 0, 3]",-0.09678488766191605,-0.5906614256811961
"[9, 1, 1, 0]",0.0,-0.10563300332259576
"[8, 6, 0, 0]",0.0,-0.22225515741208485
"[7, 5, 0, 1]",0.0,-0.2015848333541484
"[6, 4, 0, 2]",0.0,-0.4303294746575081
"[5, 3, 0, 3]",-0.30193528502620415,-0.24255537252104864
"[4, 2, 1, 0]",0.0,-0.30193528502620415
"[3, 1, 1, 1]",0.0,-0.30193528502620415
"[8, 9, 0, 2]",0.0,-0.47801642222277335
"[6, 3, 1, 0]",0.0,-0.22877283759320008
"[5, 2, 1, 1]",0.0,-0.22877283759320008
"[4, 1, 1, 2]",0.0,-0.5007788856350536
"[2, 0, 1, 3]",-0.3052112702583174,-0.8508903140645366
"[8, 9, 1, 1]",0.0,-0.31601054466448997
"[7, 9, 1, 2]",0.0,-0.36477962559829363
"[6, 9, 1, 3]",-0.05402218972681932,-0.25740915278331505
"[5, 9, 1, 3]",-1.1610641293487388e-05,-0.3901382507068084
"[4, 9, 1, 3]",-0.0009043713811163373,-0.1783402107159342
"[9, 2, 0, 2]",0.0,-0.9377979223695714
"[9, 8, 1, 1]",0.0,-0.2677983127061098
"[9, 7, 1, 2]",0.0,-0.3929423992178721
"[8, 9, 1, 2]",0.0,-0.3529052913926465
"[7, 9, 1, 3]",-0.1589145650437443,-0.22874770428740182
"[5, 9, 0, 0]",0.0,-0.33156838115331644
"[4, 9, 0, 1]",0.0,-0.35037179265457247
"[3, 9, 0, 2]",0.0,-0.8595825776899758
"[2, 9, 0, 3]",-0.48376690450557747,-0.9325679972517935
"[1, 9, 1, 0]",0.0,-0.5669623046549352
"[0, 9, 1, 1]",0.0,-1.4158799533437394
"[8, 6, 0, 2]",0.0,-0.3961994441157085
"[7, 5, 0, 3]",-0.16667275159806222,-0.322813896827718
"[6, 4, 0, 3]",-0.10560362831634507,-0.5947928082748604
"[5, 3, 1, 0]",0.0,-0.10560362831634507
"[4, 2, 1, 1]",0.0,-0.12413383020486345
"[3, 1, 1, 2]",0.0,-0.32445379118944606
"[3, 8, 1, 1]",0.0,-0.3161091478630689
"[2, 7, 1, 2]",0.0,-0.3479956078630688
"[1, 6, 1, 3]",-0.0531441,-0.3949820284915397
"[0, 5, 1, 3]",-1.2094183943077377,-2.131746627951603
"[8, 0, 1, 3]",-0.24083695712058711,-0.7358340536264835
"[7, 0, 1, 3]",-0.2920681644034653,-0.6227097095587918
"[6, 9, 0, 0]",0.0,-0.34799935799589554
"[5, 9, 0, 1]",0.0,-0.392921710825747
"[4, 9, 0, 2]",0.0,-0.8112413471972306
"[3, 8, 0, 3]",0.0,-0.13285269610066194
"[2, 7, 1, 0]",0.0,0.0
"[1, 6, 1, 1]",0.0,0.0
"[0, 5, 1, 2]",0.0,-2.194648991188866
"[0, 4, 1, 3]",-1.141902486235262,-2.0281445295096896
"[8, 0, 0, 3]",-1.2285461518899603,-1.694594004492069
"[7, 0, 1, 0]",0.0,-0.5488030021587218
"[6, 0, 1, 1]",0.0,-0.4060711063879425
"[5, 0, 1, 2]",0.0,-0.574725222676624
"[4, 0, 1, 3]",-0.15375456653038727,-0.6068924096116222
"[3, 9, 0, 0]",0.0,-0.30935067646787995
"[2, 9, 0, 1]",0.0,-0.32915799523981076
"[1, 9, 0, 2]",0.0,-0.9987907816070405
"[0, 9, 0, 3]",-1.060765294303985,-0.6683994529214983
"[7, 9, 1, 0]",0.0,-0.16132403066039624
"[6, 9, 1, 1]",0.0,-0.161735312562062
"[5, 9, 1, 2]",0.0,-0.1682637374570885
"[1, 8, 0, 2]",0.0,-0.31895885459464984
"[0, 7, 0, 3]",-0.468559,-0.2510595814130226
"[0, 6, 1, 0]",0.0,-1.029082382562972
"[0, 5, 1, 1]",0.0,-1.1022321469548861
"[0, 4, 1, 2]",0.0,-2.054635043373214
"[0, 3, 1, 3]",-1.2109586469378384,-1.9353099232699276
"[0, 2, 1, 3]",-1.0269081972112832,-1.8494070606880897
"[0, 1, 1, 3]",-1.139681600987892,-1.8638494828420185
"[0, 9, 1, 0]",0.0,-1.2096003927309695
"[5, 8, 0, 1]",0.0,-0.11462272044032491
"[4, 7, 0, 2]",0.0,-0.3296172381271411
"[3, 6, 0, 3]",-0.18602105745305209,-0.4172183612876475
"[2, 5, 1, 0]",0.0,-0.18602105745305209
"[1, 4, 1, 1]",0.0,-0.18602105745305209
"[0, 3, 1, 2]",0.0,-2.090022215388962
"[9, 8, 1, 3]",-0.17710004129099896,-0.535936626524646
"[9, 7, 0, 0]",0.0,-0.37987063640797913
"[9, 6, 0, 1]",0.0,-0.343373836566653
"[9, 5, 0, 2]",0.0,-0.5162292321774963
"[9, 4, 0, 3]",-0.033730452849148614,-0.4129195597300383
"[9, 3, 1, 0]",0.0,-0.05606954420761015
"[9, 2, 1, 1]",0.0,-0.07094978689523289
"[9, 1, 1, 2]",0.0,-0.35726364290600476
"[2, 8, 1, 2]",0.0,-0.26077341016260075
"[1, 7, 1, 3]",-0.08102684822485891,-1.119854190276197
"[0, 6, 0, 0]",0.0,-0.08116759721899827
"[8, 0, 1, 0]",0.0,-0.9493184856652704
"[7, 0, 1, 1]",0.0,-0.6653318204466471
"[6, 0, 1, 2]",0.0,-0.6343232116150178
"[5, 0, 1, 3]",-0.1139450419862266,-0.5292660786198404
"[4, 9, 0, 0]",0.0,-0.12281062856404767
"[3, 9, 0, 1]",0.0,-0.1330831586793887
"[2, 9, 0, 2]",0.0,-0.3530581151388871
"[1, 9, 0, 3]",-0.2007149520308435,-0.752295005913978
"[8, 9, 1, 3]",-9.55202461533181e-05,-0.4492444677500878
"[7, 9, 0, 0]",0.0,-0.15743239393978078
"[6, 9, 0, 1]",0.0,-0.20431060635318984
"[5, 9, 0, 2]",0.0,-0.3930270901897003
"[4, 9, 0, 3]",-0.12458374733458838,-0.7327914885265252
"[3, 9, 1, 0]",0.0,-0.14957876997582956
"[2, 9, 1, 1]",0.0,-0.1690239135194308
"[1, 9, 1, 2]",0.0,-1.270651063247691
"[1, 8, 0, 3]",-0.04049733935091542,-0.24745499955039624
"[0, 7, 1, 0]",0.0,-1.0356802633295656
"[0, 6, 1, 1]",0.0,-1.0649689454531592
"[8, 4, 0, 2]",0.0,-0.43743582170507755
