"[9, 9, 0, 0]",0.0,-0.39935294761969387
"[9, 9, 0, 1]",0.0,-0.4089180818525988
"[9, 9, 0, 2]",0.0,-0.8071047712467743
"[9, 9, 0, 3]",-0.42846422638311077,-0.6851626690835062
"[9, 9, 1, 0]",0.0,-0.48819934510028473
"[9, 9, 1, 1]",0.0,-0.4918464603848837
"[9, 9, 1, 2]",0.0,-0.5158364476929452
"[9, 9, 1, 3]",-0.11146643164553138,-0.48605957756820745
"[9, 8, 0, 1]",0.0,-0.13092312370842854
"[9, 7, 0, 2]",0.0,-0.18967281433417418
"[9, 6, 0, 3]",-0.02545631247679625,-0.5593619893719745
"[9, 5, 1, 0]",0.0,-0.03541824438229015
"[9, 4, 1, 1]",0.0,-0.08454232252263073
"[9, 3, 1, 2]",0.0,-0.1974935778608464
"[9, 2, 1, 3]",-0.14012851758317993,-0.3417881268740972
"[9, 1, 1, 3]",-0.09400593762620522,-0.4385798833247993
"[9, 0, 0, 0]",0.0,-0.9999999999999996
"[8, 6, 0, 1]",0.0,-0.523938107529909
"[7, 5, 0, 2]",0.0,-0.7033157511410881
"[6, 4, 0, 3]",-0.0691340227402747,-0.5796342374796016
"[5, 3, 0, 3]",-0.390231554006431,-0.39323826180910343
"[4, 2, 0, 3]",-0.2915420414432757,-0.4790277452617714
"[3, 1, 1, 0]",0.0,-0.2915420414432757
"[2, 0, 1, 1]",0.0,-0.43478114762751946
"[1, 0, 1, 2]",0.0,-1.2698088674864094
"[0, 0, 1, 3]",-0.9999999999999996,-1.8915825861163063
"[8, 9, 1, 2]",0.0,-0.2998125776471277
"[7, 9, 1, 3]",-0.02337104654313556,-0.38503382296847166
"[6, 9, 0, 0]",0.0,-0.12534721254647757
"[5, 9, 0, 1]",0.0,-0.15354451792028462
"[4, 9, 0, 2]",0.0,-0.378447951942095
"[3, 9, 0, 3]",-0.1418030526231173,-0.678335770482484
"[2, 9, 0, 3]",-0.22770775648166416,-0.5320133741235188
"[1, 9, 0, 3]",-0.22983961487762294,-0.8032553906262849
"[0, 9, 0, 3]",-0.9998955043236684,-0.47805297496193444
